idNum,time,channel,text,id,real_name,medium
371,2020-05-12T15:22:50Z,martina_huber,"auch wenns total blöd klingt, bin ich gerade heute ""dankbar"" über die corona situation.
jeder der mich kennt, weiß wie groß meine lauf-leidenschaft ist. wie gern ich mit meinen running-crews laufe und wie gern ich bei offiziellen rennen dabei bin. meine Verletzung wird mich nun weitere 6-8 vom laufen zurück halten. aber es fühlt sich jetzt etwas weniger schlimm an, als in einer normalen situation, da ich eh nichts verpasse. mir würde es das herz brechen, wenn ich all meine Laufkollegen jede Woche gemeinsam trainieren sehen würde, so ist es gerade irgendwie erträglicher, weil die sich alle auch nicht gemeinsam treffen können. zwar fehlt mir das laufen für mich selbst sehr. aber immerhin fällt FOMO weg (fear of missing out) .",NA,Martina Huber,text
372,2020-05-12T15:22:50Z,martina_huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013H5JR87M-dc681a5d43/img_6106_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013H5JR87M,Martina Huber,image
373,2020-05-12T20:10:19Z,sam_auinger,"aus vielerlei gründen lässt es sich für mich nicht mehr länger aufschieben meine 93 jährige mutter in linz zu besuchen. die ganze vorbereitung und die vielen verschiedenen manchmal sich widersprechenden aussagen - was beim grenzübertritt vorzulegen ist und wer dafür unter welchen gründen qualifiziert ist, und das alles eine ermessensentscheidung des grenzbeamten ist - zerren ein wenig an meinen nerven. bis vor 2/3 monaten war es für mich unvorstellbar einen grenzwechsel nach österreich und wieder zurück nach deutschland als etwas ungewisses zu betrachten.",NA,Sam Auinger,text
374,2020-05-12T20:17:56Z,peter_cusack,"very nice recording,..like the rhythmic of sporadic raindrops hitting window sills?",NA,Sam Auinger,text
375,2020-05-12T20:20:14Z,ingrid_beirer,:slightly_smiling_face:,NA,Sam Auinger,text
376,2020-05-13T07:33:53Z,susanne_jaschko,"Berlin, Schweizerische Botschaft. Wir sind da, damit unsere Tochter Schweizerin wird, wie ihr Vater, und beantragen einen Pass für sie. Das hatten wir schon seit ihrer Geburt vor über 9 Jahren vor, aber haben es immer vor uns her geschoben, weil ja keine Eile bestand. Angesichts der globalen Einreisebeschränkungen bekommen Nationalitäten, Pässe und andere öffentliche Dokumente plötzlich eine andere Bedeutung. Die Möglichkeit, sich an einen anderen Ort zu begeben, in ein anderes Land zu reisen, wird existenziell. Das versuchen wir unserer Tochter besser und weniger drastisch zu erklären als mit dem 2. Weltkrieg und dem Nationalsozialismus, in dem ihr jüdischer Großonkel und Urgroßvater von den Deutschen umgebracht wurden und ihre Großmutter und Urgroßmutter gerade so im KZ überlebten. Sie waren nicht rechtzeitig vor den Nazis aus Amsterdam geflohen. Sie hatten einfach nicht geglaubt, dass die Nazis ihnen alles, auch das Leben, nehmen würden. Ich konnte zu Beginn der Coronamaßnahmen nicht glauben, wie einfach es ist, unsere Grundrechte einzuschränken und wie wenige Menschen darauf, statt auf das Virus, mit Angst reagierten. Dabei gehe ich nicht davon aus, dass dieser vorübergehender Rechteentzug  in Deutschland Mittel zum Zwecke ist, unsere Rechte dauerhaft einzuschränken, andes als in anderen Ländern. Was mich schockt sind  die Menschen, die ängstlich alle noch so absurden Maßnahmen akzeptieren und nicht differenzieren können. Als meine Tochter in der Botschaft in die Fotokabine geht, um das Passfoto zu machen, mache ich auch ein Bild von mir. Ich will sehen, ob man trotz Maske gut erkennt, wenn ich lächele.",NA,Susanne Jaschko,text
377,2020-05-13T07:33:53Z,susanne_jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013BRLMBGE-f0413f11b5/stadtmusik_maske_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013BRLMBGE,Susanne Jaschko,image
378,2020-05-13T09:22:58Z,maren_hartmann,"Es fällt schwer, jeden Tag etwas zu schreiben. Warum eigentlich? Es ist zum Teil die Monotonie der Abläufe, zum Teil auch das Zögern, das Geschehen in der Wohnung als Stadtmusik wahrzunehmen (und so viel draußen sind wir nicht).",NA,Maren Hartmann,text
379,2020-05-13T09:25:58Z,maren_hartmann,"Letzte Woche aber war ich zwischenzeitlich auch sehr nach innen gerichtet (ein wichtiger Arzttermin, der sich im Nachhinein als wenig wichtig herausstellte; die Enttäuschung über das lange Warten auf die OP, etc.). Krebs in Zeiten von Corona ist doppeltes Abgetrenntsein von vermeintlicher Normalität. Es hilft, Normalität zu hinterfragen. Oft aber ist dieses intellektuelle Spiel weniger relevant als die Sehnsucht nach den gewohnten Abläufen. Ich habe selten meine Arbeitsumgebung so vermisst. Denn meine Trennung von der Normalität begann bereits im September.",NA,Maren Hartmann,text
380,2020-05-13T09:28:37Z,maren_hartmann,"Eine Veränderung im Park gab es dann aber schon: der leichte Regen (und die frühere Stunde) führten dazu, dass es leerer war. Gehe ich also schon vor 7 Uhr morgens walken, brauche ich nur wenige schlangenlinienförmige Bewegungen des Ausweichens auszuführen. Gegen 8 Uhr sieht dies schon ganz anders aus.",NA,Maren Hartmann,text
381,2020-05-13T09:36:19Z,maren_hartmann,"Auch eine Veränderung der letzten Tage: der Schläfer ist nicht mehr da. Erst dachte ich, er wäre einfach früher aufgestanden als ich; jetzt aber ist er definitiv seit ein paar Tagen nicht im Park. Wo ist er hin? Beruflich beschäftige ich mich momentan viel mit Obdachlosigkeit - und höre da immer wieder, wie schlimm die derzeitige Situation für die Betroffenen ist. Ich hoffe, der unbekannte Schläfer hat stattdessen etwas besseres gefunden - was auch immer das sein mag.",NA,Maren Hartmann,text
382,2020-05-13T14:20:25Z,peter_cusack,"Yesterday I went to Buch on the north edge of Berlin and the place of Udo Noll’s Pankow Soundwalk last year. It was my first trip on public transport since the lockdown and I was apprehensive. How to social distance on trains and buses is an obvious question. In fact it was OK. The S-Bahn wasn’t so crowded and everyone was wearing a mask. This creates a new dilemma in itself - how to snack while your mouth and nose are covered by anti-virus cloth. Two schoolgirls were forced to solve this troubling problem - the answer, lift up the bottom of the mask and feed yourself chocolate biscuits from below the chin!
At Buch I walked the soundwalk route. The weather was cooler and there was much less bird song. The most significant sonic difference was traffic noise from the autobahn. Last year it was hardly noticeable because the road was closed for some reason. This year it was very loud everywhere, sometimes completely dominant. So much for the coronavirus reduction in traffic. That aspect of the the lockdown is well and truly over. This recording is from beside the Moorlinse Buch.",NA,Peter Cusack,text
383,2020-05-13T14:20:25Z,peter_cusack,"<audio controls autoplay src=""https://files.slack.com/files-pri/T012DPKCBQV-F013CMECQHL/moorlinsebuch_geese_warblers_autobahn_edit.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg""></audio>",F013CMECQHL,Peter Cusack,audio
384,2020-05-14T07:07:35Z,martina_huber,"<video controls width=""100%"" autoplay ><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F013ME8250B/datei_von_ios.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>",F013ME8250B,Martina Huber,movie
385,2020-05-14T07:07:40Z,martina_huber,shanghai gyms ,NA,Martina Huber,text
386,2020-05-14T07:38:01Z,holger_schulze,Die neuen Geschäftsmodelle nehmen allerorten Fahrt auf: »CUSTOMASK: Mundschutz mit Foto und Design. Foto hochladen oder Design auswählen. Eng anliegend und hautverträglich. Waschbar bei 60 Grad. Jeder Kauf unterstützt unsere Spendenaktion. Masken entdecken.«,NA,Holger Schulze,text
387,2020-05-14T07:49:31Z,maren_hartmann,"Der Sohn und ich sahen heute morgen nach einer Woche die Entenküken zum ersten Mal wieder - und staunten: sie sind unglaublich gewachsen! Eine Woche im Entenleben scheint wie drei Jahre im Menschenleben. Muss gleich mal recherchieren, wie ein Entenleben so aussieht.",NA,Maren Hartmann,text
388,2020-05-14T20:55:02Z,sam_auinger,"sind gestern abend dann so um 17:30 in Linz angekommen...hatten ganz ruhige und feine zugfahrt mit freundlichen grenzbeamten, diese sahen kurz unsere papiere durch und wünschen uns dann eine gute weiterreise..für uns war der grenzübertritt überhaupt kein problem. am abend sahen wir dann in zeit im bild 1 (TV hauptabend nachrichten ORF), dass es gerade an diesem tag unglaublich viele probleme beim grenzübertritt gab und viele menschen sich massiv über ein unfreundliches und willkürliches verhalten von grenzbeamten beschwerten.",NA,Sam Auinger,text
389,2020-05-14T21:06:42Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014D2GKEC8-8cf2ec666d/heuwiese_im_park_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F014D2GKEC8,Sam Auinger,image
390,2020-05-14T21:07:23Z,sam_auinger,"machte heute vormittag einen spaziergang in den benachbarten schloßpark (Linz-Ebelsberg) und konnte zuerst gar nicht glauben wie der park jetzt aussieht. aufgrund des lockdowns hat man den park nicht “gepflegt” wie gewohnt. er sah immer aus wie eine große golfanlage mit immer präzise kurz geschnittenem rasen. durch das nicht mähen sieht er wieder aus wie eine heuwiese, so wie ich es noch aus meiner kindheit kenne..ein fest für aug, nase und insekten.",NA,Sam Auinger,text
391,2020-05-15T06:52:19Z,linh_hoang_thuy,"Heute ist seit Corona mein erster Besuch beim Arzt. Ich war jedoch nur die Begleitung meiner Mutter. An der Tür hing ein Aushängeschild, was darauf hinweist einen Mund-Nasen-Schutz zu tragen und den Abstand einzuhalten. In der Praxis angekommen, wurde ich kurzerhand wieder rausgeschickt, da Begleitpersonen draußen zu warten haben. Nun sitze ich da, auf einer schmalen Fensterbank und warte bis ich wieder reingerufen werde. Es fühlt sich an wie ein Warteraum 2. Klasse. Einerseits finde ich es ein bisschen übertrieben, da nur jeder zweite oder gar dritte Platz besetzt war und es abseits von den anderen Patienten noch zwei Plätze nebeneinander gab, wo meine Mutter und ich gut Platz gefunden hätten. Andererseits habe ich auch Verständnis in jener schwierigen Zeit. Das Gute ist, dass ich alleine im Warteraum 2. Klasse sitze und keinen Mundschutz tragen muss. Ich trage ihn ungern und nur wenn es notwendig ist, da ich Brillenträgerin und bald auch wieder Heuschnupflerin bin.",NA,Linh Hoang Thuy,text
392,2020-05-15T07:09:53Z,sam_auinger,All good wishes for your time there.,NA,Peter Cusack,text
393,2020-05-15T10:28:50Z,linh_hoang_thuy,:slightly_smiling_face:,NA,Sam Auinger,text
394,2020-05-15T14:56:15Z,udo_noll,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013X20FDSQ-1b770d8287/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013X20FDSQ,unosonic,image
395,2020-05-15T14:57:01Z,udo_noll,"Maybachufer Markt, Einlass...",NA,unosonic,text
396,2020-05-15T15:08:48Z,udo_noll,"<audio controls autoplay src=""media/F013A5HHAUF.mp3"" type=""audio/mpeg""></audio>",F013A5HHAUF,unosonic,audio
397,2020-05-16T10:56:21Z,holger_schulze,"Im Autohaus ließ ich gestern endlich die Sommerreifen aufziehen. Dort und auch im Ladengeschäft meines Mobilfunkanbieters schützten elegante Plexiglasscheiben die Angestellten vor uns Kunden und umgekehrt. Es sah schon ganz gewohnt und routiniert aus. Anders als die ersten auf Holzlatten getackerten Kunststofffolien der ersten Wochen. Überall sah ich mehr Masken, auch später im Supermarkt oder nachmittags im Kulturforum, als wir die erste Ausstellung seit Mitte März besuchten.

Es lässt sich nun jedoch auch beobachten, wie die neuen Gepflogenheiten und Umgangsformen weiterhin einen grundsätzlichen Weltzugang und ein allgemeines Verhältnis zu anderen Menschen erkennen lassen. Viele Menschen umtänzeln einander respektvoll, beobachtend, vorsichtig und eher überfreundlich und großzügig, alle schauen, dass sie einander auf keinen Fall zu nahe kommen und falls dies doch einmal geschieht, nehmen beide sofort wieder Abstand und danken einander fürsorglich für die entgegengebrachte Rücksicht und sehen fix über kleine Verfehlungen hinweg: ›wir alle lernen das ja, niemand ist perfekt, keine Sorge nichts passiert!‹

Doch immer mal wieder, alle paar Tage, begegnet einem eine Person, die die Abstands- und Maskenempfehlungen zur Ausweitung ihrer Egozone und als Werkzeug der Machtausübung nutzen: sie herrschen andere an als wären es gemeingefährliche Straftäter, sie strecken ihre Arme aus als wollten sie der nächsten Person gerne möglichst umgehend eine Ohrfeige verpassen oder sie zumindest mit beiden geballten Fäusten in den nächsten Straßengraben stoßen. Aggression bahnt sich ihren Wege. Eine Wut vermutlich nicht so sehr gegen die nächsten Menschen als gegen die Umstände, gegen die Fremdbestimmung, gegen das neue Sinnesregime, dem sie sich zu fügen haben, gegen die unsichtbare Gefahr. Das Kippen einer Instrumentalisierung dieser Abstandsvorgaben in eine völlige Leugnung derselben scheint sehr naheliegend. Diese Menschen beängstigen mich. Sie bewegen sich schon stark in soziale Anomie hinein. Begehren sie diesen Zustand gar? Ersehnte Ekstase des Ausnahmezustands?",NA,Holger Schulze,text
398,2020-05-16T17:18:12Z,peter_cusack,Re-opened cafes on my block. Everyone outside but not in.,NA,Peter Cusack,text
399,2020-05-16T17:18:12Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013SLG0LF5-7c945e5940/dsc00501_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013SLG0LF5,Peter Cusack,image
400,2020-05-16T17:18:12Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013KN6D3JS-b89c88e446/dsc00504_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013KN6D3JS,Peter Cusack,image
401,2020-05-16T17:18:12Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014G9J25U0-67740920f9/dsc00506_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F014G9J25U0,Peter Cusack,image
402,2020-05-16T17:18:12Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013R35LS1K-21db1b85df/dsc00511_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013R35LS1K,Peter Cusack,image
403,2020-05-17T08:08:42Z,zoe_spehr,Zukunftseinblick,NA,Zoe Spehr,text
404,2020-05-17T08:08:42Z,zoe_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014GKDD4PJ-a8873a2066/img_4058_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F014GKDD4PJ,Zoe Spehr,image
405,2020-05-17T10:42:21Z,maren_hartmann,Der Park füllt sich sichtlich. Hinzu kommt - selbst am frühen Sonntagmorgen - eine wachsende Müll- und Geräuschkulisse. Die Wiese ist zunehmend verfüllt. An einer Stelle liegt der Müll immerhin in einen Müllsack gepackt herum: dieser allerdings ist prall gefüllt. Und die Geräusche ähneln den Geräuschen,NA,Maren Hartmann,text
406,2020-05-17T10:43:55Z,maren_hartmann,"... des Sommers. Es gibt ein Lachen hier und dort. Das Keuchen der Jogger. Zugleich aber auch (die Netze sind wieder aufgestellt) den Aufprall der Volleybälle und die entsprechende Rufe der Volleyballer*innen. Das Netz der Geräusche verdichtet sich. Erst daran fällt mir auf, wie verhalten dieses in den letzten Wochen war.",NA,Maren Hartmann,text
407,2020-05-17T10:46:02Z,linh_hoang_thuy,Ich möchte den Hinweis auf das Brillentragen in Masken-Zeiten unterstreichen. Zu schnell ist meine Brille beschlagen und alles rutscht. Es erhöht - leider - die Lust zur Mask-ierung nur bedingt. Wo bleibt das entsprechende Masken-Modell?,NA,Maren Hartmann,text
408,2020-05-17T11:04:02Z,ursula_rogg,84: Lockerung,NA,Ursula Rogg,text
409,2020-05-17T11:04:42Z,ursula_rogg,"<audio controls autoplay src=""media/F014GMMNTAL.mp3"" type=""audio/mpeg""></audio>",F014GMMNTAL,Ursula Rogg,audio
410,2020-05-17T11:05:14Z,ursula_rogg,85: Covid 19,NA,Ursula Rogg,text
411,2020-05-17T11:05:14Z,ursula_rogg,"<audio controls autoplay src=""media/F0145FBRE2V.mp3"" type=""audio/mpeg""></audio>",F0145FBRE2V,Ursula Rogg,audio
412,2020-05-17T11:06:31Z,ursula_rogg,86: aus: Des Rites de Passage: Gruppierungen und Zivilisation,NA,Ursula Rogg,text
413,2020-05-17T11:06:31Z,ursula_rogg,"<audio controls autoplay src=""media/F013T36H0RH.mp3"" type=""audio/mpeg""></audio>",F013T36H0RH,Ursula Rogg,audio
414,2020-05-17T11:07:04Z,ursula_rogg,87:über Rot,NA,Ursula Rogg,text
415,2020-05-17T11:07:04Z,ursula_rogg,"<audio controls autoplay src=""media/F013RFAFKSR.mp3"" type=""audio/mpeg""></audio>",F013RFAFKSR,Ursula Rogg,audio
416,2020-05-17T11:07:40Z,ursula_rogg,88: Geschenke und Rituale,NA,Ursula Rogg,text
417,2020-05-17T11:07:40Z,ursula_rogg,"<audio controls autoplay src=""media/F013SSG2S82.mp3"" type=""audio/mpeg""></audio>",F013SSG2S82,Ursula Rogg,audio
418,2020-05-17T11:12:33Z,sam_auinger,tolles Beispiel für das: wie toll und süß die Stadt-Natur wenn man sie lässt. Und das in breath-taking Geschwindigkeit...,NA,Ursula Rogg,text
419,2020-05-17T16:47:04Z,martina_huber,"zugfahrt nach hause. nach 5,5 monaten endlich mal wieder in die heimat!",NA,Martina Huber,text
420,2020-05-18T07:47:34Z,susanne_jaschko,"Berlin, Oderberger Straße. Hier oben auf der Dachterrasse ist es heute Abend fast still. Weniger Grundrauschen, kein einziger Feuerwehreinsatz und kein Flieger am Himmel wie sonst. In mir habe ich eine große Dankbarkeit für all die Momente in den letzten Wochen, in denen es stiller war und ich mehr sehen, mehr fühlen und mehr hören konnte. Drei Füchse sind mir innerhalb von fünf Tagen ganz in der Nähe meiner Wohnung begegnet. Der eine, ein Älterer, und schaute uns aus nächster Nähe neugierig an, als wolle er sagen: Ihr auch hier? Alles klar. Von mir aus.",NA,Susanne Jaschko,text
421,2020-05-18T07:47:34Z,susanne_jaschko,"<video controls width=""100%"" autoplay ><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F013S9N2VUM/stadtmusik_oderberger__1_.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>",F013S9N2VUM,Susanne Jaschko,movie
422,2020-05-18T10:51:26Z,nika_radic,I don't want to go out into the world as it was,NA,Nika Radić,text
423,2020-05-18T14:36:49Z,sam_auinger,"besuchte zusammen mit meiner mutter unser familiengrab. hier in dieser erzkatholischen gegend findet man selten ein grab ohne mindestens einer brennenden kerze und die pflanzen und blumenbeete auf den gräbern sind überwiegend sehr gepflegt. ganz anders jetzt, der friedhof ist in ungewohnt desolatem zustand, selten brennende kerzen, überall unkraut und verwelkte blumen. für meine mutter war das jetzt ein sicheres zeichen dafür dass etwas schwerwiegendes passiert sein muss und allgemein etwas nicht stimmt. es hat sie sichtlich aufgeregt.",NA,Sam Auinger,text
