time,channel,real_name,text
2020-05-06T13:37:12Z,holger_schulze,Holger Schulze,"In einer morgendlichen Radiosendung wurde ein kleines Tutorial zum Umgang mit verschwörungstheoretisch abgerutschten Menschen angeboten. Sie unterschieden darin jene mit einem vollständig geschlossenen Verschwörungsweltbild von solchen, die bislang sich erst einige Aussagen einer Verschwörungsfantasie zueigen gemacht haben."
2020-05-06T13:51:02Z,sam_auinger,Sam Auinger,"die teilweise öffnung des lockdown mit bestimmten auflagen fürs verhalten im öffentlichen raum produziert neue stadtbilder durchs neue angepasste verhalten. jeder kennt die typischen warteschlangen,  dichtgedrängte menschen vor kinos, clubs etc. ... seit ein paar tagen kann man nun  extrem lange und lose warteschlangen  erleben wie heute  in wedding vor einer post/dhl. da die gut besuchten imbisse ihre verzehrzonen im moment nicht nützen können ergibt sich auch hier wieder ein neues strassenbild wie ich es die letzten tage vorm eingang zu meinem studio erlebe."
2020-05-06T13:52:05Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013HPWJEQH-7efd0d40b5/lockere_warteschlange_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-06T13:52:05Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01355KV4LS-f27ff276c4/neue_essenspla__tze_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-06T15:00:03Z,maren_hartmann,Holger Schulze,"Ihr habt sogar einen Film gemacht, nicht? :smirk:"
2020-05-06T21:13:36Z,linh_hoang_thuy,Linh Hoang Thuy,"Seit der Quarantäne haben wir noch weitere Hobbys für uns entdeckt, da man neuerdings unendlich viel Zeit zu Hause verbringt - das Kochen und Backen. Wir lieben die asiatische Küche und selbstgemachte Dumplings standen in letzter Zeit hoch im Kurs. Auch diverse Pasta Rezepte konnten wir nun optimieren. Heute duftet es bei uns nach frisch gebackenem Brot. Dafür haben wir unser letztes Stück Hefe geopfert. Wir sind aber nicht die Einzigen, die angefangen haben Brot zu backen. Das merke ich nicht nur auf Instagram und Co, sondern auch im Supermarkt. Mal gibt es kein Mehl, mal keine Hefe. Aber das habt ihr sicherlich auch schon bemerkt. Eine gute Alternative sind fertige Brotbackmischungen, denn da ist schon Trockenhefe enthalten, aber auch hier muss man flink sein."
2020-05-06T21:14:39Z,linh_hoang_thuy,Linh Hoang Thuy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013CGHDG04-be5cff186d/img_20200506_221924__01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T12:22:59Z,peter_cusack,Peter Cusack,Hello. It seems that I’ve been upload my contributions to my own messages rather than to the channel. Ahhhhh!. So am transfering everything across.
2020-05-07T12:35:55Z,peter_cusack,Peter Cusack,"*Peter Cusack*  [12:12 PM]
The first Pankow Soundwalk of the 2019 series, took place on April 27. So yesterday – 27.04.20 - was its anniversary. In remembrance I walked (and recorded) the same route in central Pankow at the same time (6pm) to listen for differences one year later in times made unique by the Corona virus. The main one of course is the absence of low planes; the walk is directly under the flight path into Tegel Airport. Gone are all the acoustic reflections and confusions of sonic direction that were such a talking point on last year’s soundwalk. This time there was only one jet and, perhaps in compensation, 3 small propeller planes droning slowly past. The space above one’s head feels definitely larger and more expansive. Gone too are the young children yelling and chatting in playgrounds, although they can still be heard kicking balls with parents in the parks. Traffic is less but after six weeks of lockdown very clearly increasing again and overall I’m not sure that it sounded so different from 2019. The air remains fresher although I again smell exhaust fumes as I cycle. Very irritating! For the rest, trams hiss and scrape around corners as before, nightingales have chosen different territories this year but are still a delight. Bells remain as deafening when close and besides Pankow Church the combination of their clanging with the rhythm of car tyres flapping over cobbles just as ear catching as when first heard last year. There are more people sitting or exercising in the parks and more groups of teenagers and 20 somethings with beer and bluetooth speakers. But maybe this is just the fantastic spring weather we are having. A good variety of birds are singing in green spaces but I can’t say the numbers are any different. There is just a little more clarity to their voices and to all sounds with less aircraft and traffic noise filling the soundscape."
2020-05-07T12:35:55Z,peter_cusack,Peter Cusack,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F0137S90FPV/pankowsoundwalk_27.4.20_nightingale_football_fence_plane_edit.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T12:39:19Z,peter_cusack,Peter Cusack,"April 29 *Peter Cusack*  [11:19 AM]
An article worth a look in the Places Journal ‘Urban Auscultation; or, Perceiving the Action of the Heart
How we listen to the city is as important as what we are listening for’. <p></p><a href=""https://placesjournal.org/article/urban-auscultation-or-perceiving-the-action-of-the-heart/?cn-reloaded=1"">Link</a><p></p>"
2020-05-07T12:42:26Z,peter_cusack,Peter Cusack,April 29. And a recording from my Hinterhof during this morning’s light rain featuring a mystery bass sound and the heating tone that is such a sound mark of this building.
2020-05-07T12:42:26Z,peter_cusack,Peter Cusack,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F012SUGEE9M/270420_my_hinterhof_light_rain__mystery_bass__heating_tone_neighbor_music_edit.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T13:20:12Z,peter_cusack,Peter Cusack,"April 30. *Peter Cusack*  [2:24 PM]
There is much media talk of wildlife increasing in urban areas because of traffic and people absence. Not sure this applies to Berlin where I haven’t noticed much difference. But maybe! I have never seen mandarin ducks in the Pankow Schlosspark before this morning. However there they were."
2020-05-07T13:20:12Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0137PCHTCJ-938dd87147/dsc00436_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T13:25:46Z,peter_cusack,Peter Cusack,"May 1st. *Peter Cusack*  [5:06 PM]
Nice to see the small gardens and exchanges that have appeared around my apartment building in the last week, mostly set up by mums/dads with young children."
2020-05-07T13:25:46Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012T27Q2H5-4e1589a7d0/dsc00446_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T13:25:46Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013127FU7Q-d5b81a9e5c/dsc00447_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T13:25:46Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0137PS2FGS-fef9a8d26c/dsc00450_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T13:25:46Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0137PS2G4S-2ba4f4b669/dsc00451_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T13:27:46Z,peter_cusack,Peter Cusack,"May 2. *Peter Cusack*  [2:13 PM]
This is great. In the next hours check out Reveil   <p></p><a href=""http://soundtent.org/reveil/#/"">Link</a><p></p>
it’s an amazing event (and piece of organisation). Live streams at dawn from around the world as the sunrise moves around the planet.
Rather moving in its own way and an inspired perspective on
global connectedness and dynamics of the sound environment."
2020-05-07T13:31:16Z,peter_cusack,Peter Cusack,"May 3. *Peter Cusack*  [2:16 PM]
This morning Udo Noll and myself got out of bed at 4.30am to listen to the dawn chorus in the Columbiadamm Cemetary beside Tempelhof airfield. I was recording and Udo streaming as a Berlin contribution to the Reveil event. Whilst there a fox barked for a short time, nightingales performed throughout and other bird species joined as the light increased. In the distance trucks constantly droned along the autobahn."
2020-05-07T13:31:16Z,peter_cusack,Peter Cusack,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F013E01K23E/dawn_chorus_fox_edit.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T13:34:41Z,peter_cusack,Peter Cusack,"May 5. *Peter Cusack*  [11:20 AM]
It’s been my observation for some time that Covid-19 soundscape changes are also strongly effected by the weather. For much of the lockdown it’s been beautiful, sunny and sometimes warm. We’ve all been encouraged out and the parks have become the new bars and restaurants. In the last days that’s changed a bit. It’s clouded over, rained and is pretty cold again. The parks are emptier. Yesterday it even hailed. This was recorded from my window as lumps of ice hit the Hinterhof and the metal window sills the building was recently refurbished with."
2020-05-07T13:34:41Z,peter_cusack,Peter Cusack,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F012T2WPW31/712_hinterhof_hail_storm_edit.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T13:45:58Z,holger_schulze,Holger Schulze,"This online lecture next tuesday, 10am CET, might be interesting for some of you: Niels Lyhne Løkkegaard:
Utopia &amp; the Sustainability of Potentiality  <p></p><a href=""https://www.facebook.com/events/524688034893265/"">Link</a><p></p>"
2020-05-07T16:31:58Z,ursula_rogg,Ursula Rogg,"2., 4., 6. Mai"
2020-05-07T16:31:58Z,ursula_rogg,Ursula Rogg,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F013EG4RK3N/2.mai.samstagabend.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T16:32:46Z,ursula_rogg,Ursula Rogg,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F0138AYBC1Y/der_busfahrer.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T17:16:12Z,ursula_rogg,Ursula Rogg,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F0138LP8U7M/_im_glashaus.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-07T17:57:34Z,udo_noll,unosonic,"Berlin, Weichselspielplatz, Franca erzählt"
2020-05-07T17:57:34Z,udo_noll,unosonic,"<audio src=""https://azmar.org/qr/media/F01376H4NTX.mp3"" type=""audio/mpeg"" controls></audio>"
2020-05-07T21:08:07Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012U9F1A95-c28e9af103/gruppen_muster_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T21:08:07Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013ML58KQ9-218119e5a2/_hang_out__circles_2_480.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T21:08:07Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013F73AKE0-7ddfd2e259/_hang_out__circles_1_480.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-07T21:09:08Z,sam_auinger,Sam Auinger,heute früher abend im mauerpark: immer mehr menschen tummeln sich wieder im freien und genießen die sonne und die frische luft. die verordneten und zum großteil eingehaltenen neuen verhaltensregeln im öffentlichen raum organisieren diesen ort ungewohnt für mich und es entstehen choreografien: gemeinsames biertrinken im “hang out” kreis und klein gruppen muster.
2020-05-07T21:19:04Z,udo_noll,Sam Auinger,danke auch fürs interview und diesen situationsbericht in bester reportage art
2020-05-08T07:37:59Z,susanne_jaschko,Susanne Jaschko,"Du bist Musik.
 
Dein Atem an meinem Ohr
gibt mir den Rhythmus vor.
 
Deine Stimme singt helle Lieder,
die ich nicht kenne.
 
Deine Finger hüpfen über die Tasten,
und meine Gedanken laufen mit.
 
Du erfüllst alles mit deinem Klang,
mit deinem Gang,
mit deiner Stimme.
 
Du bist Musik."
2020-05-08T07:49:59Z,susanne_jaschko,Susanne Jaschko,"Vinetaplatz, Berlin Wedding. Widerspruch zur Maskenpflicht"
2020-05-08T07:49:59Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0139QDFM2N-57bb53c6fe/stadtmusik_widerspruch1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T07:49:59Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0139QDFM8A-da855bd51e/stadtmusik_widerspruch2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T07:52:04Z,susanne_jaschko,Susanne Jaschko,"Vinetaplatz, Berlin Wedding. Balkonsport"
2020-05-08T07:52:04Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013A17SGHZ-15525f013b/stadtmusik_balkonsport_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T11:28:05Z,martina_huber,Martina Huber,"Sportmedizin Charité: normal ist es hier rappel voll..
bin rein und habe mich schlecht gefühlt, weil ich die einzige ohne Maske war..hab das dann natürlich sofort geändert! sowohl Ärzte, schwersten als auch Patienten hatten alle ne Maske an"
2020-05-08T11:28:05Z,martina_huber,Martina Huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013NNLHWGZ-9acfaaafb5/img_5968_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T11:28:05Z,martina_huber,Martina Huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0133C5BT0E-d636c596d1/img_5967_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T20:18:14Z,berlin-local,Peter Payer,"hallo, mit etwas verspätung angekommen. hatte etwas technische probleme. hoffe, jetzt gehts. werd mich mal umsehen. bin aus wien und hier stadtforschend unterwegs, auch in den letzten wochen intensivst. ich schau jetzt mal, wo ich mich einklinken kann ..."
2020-05-08T20:25:16Z,katrin_emler,katrinem,Ausflug zum Mauerpark am frühen Abend vom 7. Mai 2020
2020-05-08T20:25:16Z,katrin_emler,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0139UBDU3X-a93bb6e541/200507_mauerpark_leftside_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T20:25:16Z,katrin_emler,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013BG84CKD-20413d6c1f/200507_mauerpark_me_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T20:25:16Z,katrin_emler,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013BG84CKV-d5381e200e/200507_mauerpark_right_side_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T21:53:11Z,udo_noll,unosonic,"später, Bürknerstr., Hinterhof, Vögel und ferne Stimmen"
2020-05-08T21:53:11Z,udo_noll,unosonic,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F013Q3NC2RF/buerknerbackyardstadtmusik080520.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-08T21:57:13Z,peter_cusack,Peter Cusack,Like everyone I’m spending far more time at home during this pandemic and consequently am hearing my Hinterhof continuously. It is an extremely musical place. All the sounds – human or non-human – are unified by the reverberant acoustics and there are constant accidental sonic mixes and juxtapositions that are so ear-catching I stop whatever I’m doing to listen. I make recordings everyday. Here are two of human musicians practicing in their apartments and birds outside. They are not trying to play together or sequentially. Windows are open and it just happens.
2020-05-08T22:09:01Z,linh_hoang_thuy,Linh Hoang Thuy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013Q4EV3R7-0554f5448b/img_20200508_190641__01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-08T22:11:34Z,peter_cusack,Peter Cusack,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F013Q4H260Z/711_drumpads_sparrow_door_edit.1.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-08T22:16:53Z,peter_cusack,Peter Cusack,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F013A4MRGAZ/721_singing_finishes_blackbird_starts_edit.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-09T15:35:37Z,georg_spehr,Georg Spehr,"Ich bin am Donnerstag (7. Mai) abends nach 22 Uhr im Bereich der Oranienstrasse unterwegs gewesen. Normalerweise ist um diese Uhrzeit zu dieser Jahreszeit vor einem Feiertag/Wochenende hier sehr viel Nachtleben. Dadurch, dass alle Bars und Restaurants bis auf ein paar Imbisse geschlossen haben, entsteht eine komplett andere Atmosphäre. Alles ist sehr viel dunkler und sehr viel ruhiger. Es fahren kaum Autos. Menschen begegnet man nur sehr wenigen und diese sind fast ausschließlich männlich. Es ist schon bemerkenswert, wie man sich hier zu dieser Uhrzeit nun etwas unwohl fühlt. Die Lebendigkeit, erzeugt durch die Bars, Clubs und Restaurants fehlt einfach. Für viele Menschen sind nun sicherlich insbesondere nach Einbruch der Dunkelheit im weitläufigem Stadtgebiet neue Angsträume entstanden.
Anbei eine kleine Fotoauswahl von geschlossenen Bars in der Oranien- und Wienerstrasse."
2020-05-09T15:35:37Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013QLK3GTT-35c58b7103/kneipe_01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-09T15:35:37Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013ALGSXL5-65eec7355e/kneipe_09_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
